id;description;C2A
1134119089959846;Meine liebe Frau Merkel wieviele Flüchtlinge kennen Sie denn persönlich? Haben Sie schon die Antänzer kennen gelernt?;FALSE
1056978754340547;Welch Masse is ja Wahnsinn;FALSE
1007130129325410;Richtig so ! Löscht diesen Abschaum endlich aus !;TRUE
1063444807027275;"Dresden Drecksvolk ..na wie gut.daß wir dich süßes schnckeliges kerlchen nun haben ,das gerne schmutzige worte in seine zuckersüße schnute nimmt..was wäre deutschland nur ohne solche bereicherer wie dir ? richtig :schöner :)  ...wegen solcher evolutiontragödien wie dir bin ich sowas von froh,nicht mehr im westsektor zu leben....man merkt gleich- du bist ein mann von welt ! ein prolet der ersten stunde !...denkst du ernsthaft,daß man sich über deinen erguß der lächerlichkeit aufregt ? du süßer fratz,da muß ich dich enttäuschen ! du verursachst keine zornesfalten oder gar sorgenfalten sondern LACHFALTEN ! ...wenn ich dich kleinen wonneproppen so lese,dann habe ich das bild eines quengelnden kleinkindes vor mir ,das pampers und schlabberlatz trägt und flennt weil es seinen schnuller nicht findet ...was bin ich froh,der weichspülkultur entkommen zu sein, in der zu leider immer weiter zu verlottern drohst.... und je mehr ich von dir lese,desto froher bin ich,daß ich inzwischen in sachsen lebe und evolutionspannen wie dich nimmer so oft live+in farbe ertragen zu müßen....und wenn dich gebürtige ddr-bürger so lesen,dann könnte ich mir durchaus vorstellen,daß der eine oder andere sich denkt :lieber auf bananen verzichten und dafür dich von der backe haben !  (übrigens : es gab auch ab und an bananen  in der ddr ..nicht so oft und nicht in rauhen mengen aber dadurch wußte man das auch zu schätzen...wie lange ist es her,daß du dich über so eine kleinigkeit freuen konntest ? ach,richtig..kannst du ja gar nicht..weil für dich alles selbverständlich ist und du in deiner selbstgefälligen wessi art denkst, die weisheit mit löffeln gefuttert zu haben....merke auf :du hast in deinem leben absolut nix dazu beigetragen, daß deine ahnen rein zufällig in dem von den bubble-gums beherschten sektor gelebt haben....du bist einfach nur ein verwöhntes WOHLSTANDSNICHTS , das keinen schimmer von den menschen hier hat aber denkt, große reden schwingen zu können...merkst du eigentlich,wie du meine ex-landsleute hier dahstehen läßt (ja,ich bin wessi !) mit deine schimpfwortarie ? so wie du hier den westteil der (noch)republik repräsentierst ,vermittelst du den eindruck,daß alle wessis proleten sind....traurig ist das ! wenn du nicht in der lage bist,deinen unmut über bautzen z.b. in manierlichem tonfall zum ausdruck zu bringen, dann hast du ein problem - nicht die menschen hier vor ort.....nimm es mir nicht übel,aber ich nehme dich nicht ernst...anbei :ich lebe nun hier vor ort und sage dir ins gesicht :lieber bin ich ""dresden drecksvolk"" als auch nur im entferntesten mit dir in zusammenhang gebracht zu werden ! und daher : DRESDEN ZEIGT WIE'S GEHT ! WIR SIND DAS VOLK ! A U S M I S T E N ! WIDERSTAND ! MERKEL MUSS WEG ! I <3 SACHSEN ! JE SUIS SACHSE ! ..und nun :zieh leine !";TRUE
1105472296157859;Das bedeutet offiziellen Krieg.;TRUE
1096372573734498;einfach die lkws vorran und einfach drüber bügeln. wer eine erpressung versucht ist ein straftäter und hat so oder so keinerlei ansprich mehr auf irgdendwas...;TRUE
1063234727048283;Dein Profil verrät mir dass wir Ähnlichkeit denken.;FALSE
1095968230441599;die können nicht mal lesen was auf dem in-die-hand-gedrückten-kartons geschrieben steht :D ich mach jetzt auch ne sitz-blockade auf der a8... wenn mich jemand sucht... bin der mit dem pinken zelt :D;FALSE
1010204045684685;Marion, gute Info von Dir.  Das deutsche Volk wird gelinkt.;FALSE
935475303157560;"Weg mit dem pack am besten foltern oder die Lager wieder eröffnen;)";TRUE
882682185103539;nee kann ja nur wpegida gewesen sein;FALSE
991482417556848;Dresden sollte neue Bundeshauptstadt werden denn da und nur da wie es scheint wohnen die echten Patrioten !;TRUE
991250187580071;??;FALSE
982735215098235;Denke ich auch   das da verckackte Terroristen zwischen sind;FALSE
982723491766074;Vielleicht fangen die sogenannten Gutmenschen auch endlich mal an zu überlegen.;TRUE
1056963554342067;127 raus 3000 rein oh mein gott.;FALSE
1064373240267765;nicht unterkriegen lassen,meckern nur über das,was sie selber denken die Spinner da OBEN;FALSE
876313625740395;wenn du meinst, bisher wurde ich nur von leuten mit migrationshintergrund mit waffe bedroht und gefesselt ... tztztz und dies hier spricht auch für sich ....http://www.haz.de/Hannover/Aus-der-Stadt/Uebersicht/Drei-Raubueberfaelle-in-24-Stunden;FALSE
982646835107073;Natürlich! Das ist die deutsche Zensur...Erika wurde ja schließlich bei unseren sPionieren ausgebildet, die kann nicht anders, als den ostdeutschen Hardliner zu mimen ??;FALSE
1035130769858679;Herr peter, der osten ist uns wessis um lången an weitsicht,courage und vaterlandsliebe voraus.;FALSE
876309055740852;Naja ob Lehre oder nicht die Arbeitgeber geben doch eher nem billigem Ausländer Arbeit als das se ne deutsche Fachkraft nehmen Ausländer sind doch billiger...;FALSE
1012384878799935;Ja ina, lieber würze ich mit spreewaldgurken als mich dort in die Luft sprengen zu lassen alle Beirut manier!;FALSE
985462361492187;5000+ /:-);FALSE
1065868406784915;ja ja, politische Bildung, Demokratie ... soll auf den Stundenplan .... Ein Staat, der seine jungen Staatsbürger, seine Kinder indoktriniert, hat letztlich das Recht verwirkt sich einen pluralistischen, freiheitlich-demokratischen Rechtsstaat zu nennen. Hier wird der Boden zur Scharia bereitet.;FALSE
888036414568116;"wofuer, eddie. ich bin heute abend einer der gluecklichsten menschen und habe es gebraucht, euch das zu schreiben.
ich muss euch also danken, wenn es euch interessiert.
ok, ich bin schon halb besoffen aber trotzdem.....
bleibt dran, liebe pegida-freunde, ihr koennt was aendern. der FN hat 40 jahre gebraucht. im jahre 2022 gewinnen wir vielleicht die praesidentschaftswahlen.....
Ihr koennt das. ganz sicher.";FALSE
1066090603429362;"Juliane Ende ""Mal darüber nachgedacht?"" Die kommunistische Gehirnwasche war ungebakt, die demokratische ist profi.";FALSE
855484841156607;"Klasse Video - positiv und kämpferisch! Der folgende Link zu unseren gewaltbereiten Freunden - von den sich Pegida nicht provozieren lassen darf. Kein Wunder, dass die Demonstarnten in Leipzig nicht durchkamen...Und für alle, die es interessiert, holt Euch das Buch ""Unter Linken"" - sehr schöne Aufklärung zum Thema Gutmenschen-Politiker: http://journalistenwatch.com/cms/2015/01/23/gunnar-schupelius-ueber-die-nicht-vorhandenen-linksextremisten-in-kreuzberg/";FALSE
1064421040262985;Alan Levy  Ich habe einen Türkischen guten Bekannten , der hat seine Frau vor Jahren geholt und nun 2 Kinder. Ich freue mich für ihn.(Ich würde Ihm auch kurzzeitig Asyl bei mir geben) Aber  er hat selbst Probleme, weil er Kurde ist. Für mich kein Problem, aber für die Türken.  Entschuldige, ich habe einfach kein Vertrauen zu den Völkern. Mein Rat an Dich,: Suche Dir echte Deutsche Freunde, links wie Rechts und Unparteische dann bilde dir Deine Meinung. Letztendlich finden die sich von selber, wenn Du ein Guter Mensch bist, kommen die von allein, egal aus welcher Richtung. Es kommt auf Dich an!;FALSE
991241707580919;Die Kollegen aus Riesa/Meissen sind dabei ??????;FALSE
855123354526089;Wenns um dein Profilbild geht, kommst du glaube ich eher in Erklärungsnot.;FALSE
1063865090318580;Stefan Busch, ihre Kommentare sind peinlich. Mal davon abgesehen, daß in der DDR nicht 40 Jahre lang das gleiche Auto gebaut wurde... Die Rentner haben nix eingezahlt ? Aha. Genau darum bekommen ostdeutsche Frauen also eine höhere Rente, ich verstehe. Weil die natürlich nie arbeiten waren und auch nie was eingezahlt haben. Den Soli zahlen wir im Osten übrigens auch und den kassieren auch Länder bzw. Städte im Westen mit ab. Kann man wissen, muß man aber nicht. Letzteres gilt für Sie. Und falls Sie mal wieder darüber philosophieren, was denn die im Osten 40 Jahre lang gemacht haben...: Unter anderem haben diese Leute horrende Entschädigungszahlungen hinsichtlich des zweiten Weltkrieges u.a. an Russland geleistet, für Gesamtdeutschland. Und jetzt tragen die Bürger Ostdeutschlands die horrende Staatsverschuldung mit. Sie zahlen also Gelder zurück, mit denen die Bundesrepublik aufgebaut wurde. Was wollen Sie also erzählen ? Sie reden nur dummes Zeug.;FALSE
1057122657659490;Was allein die nur Geduldeten an Steuergeld verfressen...  :(;FALSE
985356951502728;"Mirko Mühlisch -danke Herr Lehrer,,! ;0)";FALSE
1063258510379238;Ja,das sind aber nun keine Deutschen;FALSE
1012420805463009;ja dann lern mal was für die Schule, dann machst du was vernünftiges junger mann;TRUE
925475984157492;Glauben heisst nicht wissen. Deswegen Kontrolle.;FALSE
1010343722337384;süß...;FALSE
1064087450296344;"Tina Maja Glotze! ;-)";FALSE
1095985097106579;Schlimmer wie Hyänen!!!;FALSE
855696021135489;Sorry bin schon vor einigen Stunden aufgestanden, das kam wohl etwas zu spät.;FALSE
1063773930327696;Hurra, wieder einer!;FALSE
935314956506928;"Das ist doch keine Nötigung. Nach § 240 des StGB bedeutet Nötigung:(1) Wer einen Menschen rechtswidrig mit Gewalt oder durch Drohung mit einem empfindlichen Übel zu einer Handlung, Duldung oder Unterlassung nötigt, wird mit Freiheitsstrafe bis zu drei Jahren oder mit Geldstrafe bestraft.

(2) Rechtswidrig ist die Tat, wenn die Anwendung der Gewalt oder die Androhung des Übels zu dem angestrebten Zweck als verwerflich anzusehen ist.

(3) Der Versuch ist strafbar.

(4) In besonders schweren Fällen ist die Strafe Freiheitsstrafe von sechs Monaten bis zu fünf Jahren. Ein besonders schwerer Fall liegt in der Regel vor, wenn der Täter

1.	eine andere Person zu einer sexuellen Handlung nötigt,
2.	eine Schwangere zum Schwangerschaftsabbruch nötigt oder
3.	seine Befugnisse oder seine Stellung als Amtsträger mißbraucht.";FALSE
960867653951658;Recht hat Herr Hufen.;FALSE
945838048787952;Hat Jemand schon mal hinterfragt wovon diese bunten Kreaturen leben, wer für ihren Unterhalt aufkommt usw? Wer entschädigt die Opfer (Bestohlene, Ausgeraubte, Vergewaltigte und Ermordete)?;FALSE
1063265603711862;Hans Martin Mayer Man kann ja ein undichtes Schiff von denen nehmen!;FALSE
882716651766759;Nicht schon wieder!;FALSE
1010697795635310;Hoffentlich werdet ihr impotent und vom Bus überfahren :);FALSE
945379908833766;Meinungsfreiheit? Lächerlich! Die größte Geißel dieses Landes ist das Linke Zeckenpack!!! DAS sind die Faschisten des 21. Jahrhunderts!!!;FALSE
1052378601467229;Sehr gut. Danke.;FALSE
982677471770676;Die Flüchtlinge legen doch am ungarischem Zaun auch eine Aggressivität an den Tag.... die so nicht normal ist. Werfen Steine gegen die ungarischen Grenzposten usw..... Was machen die mit Deutschland... und uns.... wenn es dann auch nicht nach denen Ihrer Nase geht. Und Sie hier nicht das bekommen was sie sich erhoffen. So geht es nämlich auch nicht.;FALSE
945876035450820;bei uns im Freistaat kocht es schon ziemlich. Allerdings werden die Menschen erst mobil wenn es an des Deutschen Eigentum geht. :(;FALSE
1105470902824665;Wehrt euch! ????????????;TRUE
1063674110337678;aber nun gleich grün ? wäre nicht blau eine Alternative ?;FALSE
1064905916881164;Beim Lesen der Kommentare kann man nur dümmer werden ????;FALSE
1011166712255085;"Bis heute Abend um 19 Uhr in Nürnberg #AufDerStraße! ?

#PEGIDA";TRUE
1012253808813042;"Um Verwechslungen zu vermeiden,nenne Deinen Stand doch ""Allahu AqBART"".....die Insider werden es verstehen....vielleicht kommt ja Herr Vogel auf einen Spung vorbei und liest dir was vor ....
Aber mal ernsthaft.....dieser Post ist ja echt der Schenkelklopfer......da hat sich ein talentierter Webdesigner verwirklicht.";FALSE
957802124258211;also passen die auf uns auf,schön zu wissendas sich die säcke unter uns mischen;FALSE
1064308376940918;Ja, wir Sachsen sind schon was ganz Besonderes. 8-) (Fairerweise muß man zugeben, dass montags in Dresden immer auch viele Südbrandenburger und Thüringer mit dabei sind.);FALSE
960864417285315;machen wir doch die tür von aussen zu und gehen nach afrika , sagen dem opi matube bescheid , dass sein enkel in deutschland bleibt und wir jetzt das land kriegen und bewirtschaften ....wir müssen ja auch irgendwohin  ..;TRUE
985375288167561;Macht bitte weiter so! Danke!;TRUE
1056907144347708;Lachhaft;FALSE
1065904983447924;"Zu Sachsen, Dresden, Bautzen, Clausnitz :                                                                                              Sachsen liegt da , wo die Sonne aufgeht , im Westen geht sie unter, lach.                                            Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";FALSE
982695108435579;Karl-Ludwig Müßig zu teuer? vom Zug könnten sie ja abspringen...;FALSE
882702545101503;Nuja kommt halt vor.  ?? Veleicht ging es am Ende doch ums Fleisch  ????;FALSE
960850580620032;Ganz klar ein Nah Zieh :p;FALSE
1064396950265394;"Gerry Zuhlig, Sie sehen das richtig. Gerade deswegen waren wir in Sachsen ""gezwungen"" unser Gehirn zu benutzen. Die Sachsen heben aus jedem Schlamassel was gemacht, sich durchgekämpft!!! Was uns nicht  umbringt, macht uns stark!!! Und zum Trotz sowieso!";FALSE
991263434245413;"Wo sind die anderen Städte???? Wenn es Eng wird ist der Ossi wieder gut genug. 
Auf die Straße!!";TRUE
1012259788812444;Frank Voelker, Ironie und Sarkasmus setzen immer Intelligenz beim Empfänger voraus...;FALSE
1012430108795412;Wo satiere drauf steht ist satiere drin..koppauftischhau;FALSE
862015433836881;Ruft Ihr Euch hier gegenseitig um Hilfe an? Julie, wer im Glashaus sitzt, sollte nicht mit Steinen werfen, von wegen Deiner beanstandeten Grammatik! Ihr linken Immerschläfer, ist es Euch nicht langsam zu blöd, hier bei PEGIDA herum zu stänkern? Ihr habt noch nicht EINEN zu Eurer Mickey Mouse Welt bekehren können!;FALSE
1052382978133458;Unsere Regierung wer sonst;FALSE
985373451501078;Grüße  aus Österreich...wär jetzt gern bei Euch;FALSE
991514267553663;Danke Frantisek.;FALSE
855569491148142;Nadia fällt auch nichts besseres ein.;FALSE
945355712169519;Kann mir gut vorstellen,dass man so auch Wähler kauft;FALSE
994028237302266;Bis zur Wahl ist alles zu spät !;FALSE
1013054788732944;auch ein nazi ? LACH;FALSE
1056907271014362;Lächerlich. ....;FALSE
1096668150371607;AUTODEFENSA!;TRUE
1105441756160913;toll! freut euch schon daruaf, das alle 3 Stunden zum Gebet gerufen wird - wer in der Nähe wohnt, wird auch nachts um 3 Uhr nicht mehr schlafen können - in der Türkei selbst erlebt !!!;FALSE
982639361774487;nur eine Frage blieb:wer wird als erster feuern?;FALSE
1080435488661540;http://info.kopp-verlag.de/hintergruende/europa/udo-ulfkotte/kopp-exklusiv-cia-chef-michael-hayden-erwartet-bu.html;FALSE
945838055454618;Nein mit Bayern ?? oder kannst nicht lesen?  De Lux Mario;FALSE
888042754567482;wie kann man so tief sinken und sich für den Front Nation aussprechen. Der Front Nation will z.B. auch mehr gegen Deutschland vorgehen. Macht mal eure Augen auf.;TRUE
961085313929892;Jetzt wo's eng wird Fetzen sich die Hilfsorganisationen schon! Es ist und wird immer sein, zuviel ist zuviel!;FALSE
876556962382728;alles scheiße wir leiden immer noch..an 1945 und das ist doch blödsinn;FALSE
982647691773654;Was glaubt ihr was hier los ist, wenn ide Forderer nicht bekommen was sie wollen...;FALSE
1134128199958935;Geh Du erstmal die richtigen besuchen und nicht die dafür ausgesuchten  und dann kannste Maul aufmachen;FALSE
935293286509095;du bist bestimmt ein inzest kind der dritten generration du held;FALSE
985444401493983;Aber die sind ja alle total traumatisiert und würden sowas niemals nie tun...;FALSE
982665288438561;Die Serben machen es Richtig und halten sich die ganze Merkelscheiße vom Hals.Nur die Affen vom Reichstagszoo begreifen das nicht, immer Munter gehts hier weiter.;FALSE
876258559079235;So isses,bin Altenpfl.und würde weder mir selber noch meinen Eltern diese Menschenunwürdige Behandlung zumuten.Egal welche Menschenfabrik u völlig Wurst in welchem Bundesland.In den 90'zigern hatte man noch Zeit einfach mal mit Oma zu schwätzen..heute ist wichtig das du berichte schreibst.Da werden Leute als freizeitbetreuer eingestellt u ratet mal was die machen??!!;FALSE
1018203311551425;Eddie Graf Wunderbar! :);FALSE
855002841204807;Tolles Video weiter so!;FALSE
1065828213455601;Staatsbürgerkunde, das ist mir als erstes bei dieser Schlagzeile eingefallen.;FALSE
1035442296494193;Gänsehaut. ...;FALSE
1111994365505652;Ich hätte da gern eine PN.;FALSE
1064361833602239;Also sind NAZI´S bessere Mathematiker und Naturwissenschaftler ,oder wie ?;FALSE
1012423118796111;Was los ist? Erstens steht da, wird in Striezelmarkt umbenannt. Da bedeutet, dass das der neue Name ist. Das hast du schonmal nicht gerafft. Die nächste Hürde für dich ist offenbar zu erkennen, dass das Satire ist, denn er heißt ja schon so. Es ist eine Reaktion auf die Behauptung der Anonymous-Imitaten-Seiten, dass der Weihnachtsmarkt auf dem Münchner Flughafen aus Rücksicht auf die Flüchtlinge in Wintermarkt umbenannt wurde. Der heißt nämlich auch seit Jahren Wintermarkt - einfach nur, weil er nicht nur zur Weihnachtzeit geöffnet ist.;FALSE
993610054010751;Der aufgeklärte Mensch weiß halt ganz genau, zwischen einem hysterischen Anfall und einem echten Problem zu unterscheiden. Ich denke das beantwortet die Frage.;FALSE
882681558436935;Ist grad irgendwo ein Sack Reis umgefallen? Das interessiert doch keine sau! Frag mich warum es nur einer wahr!;FALSE
1052514584786964;Ich weiss gar nicht, was ihr habt. ...Verbietet die Gegendemstrationen und für den Pegidalauf reichen 2 Polizisten: einer vorne und einer hinten!!;TRUE
1035138106524612;Wieviele Leute stehen heute vor dem Kölner Dom, nach den Silvester-Vorfall?;FALSE
1096092880429134;Victoria Tennes Unsere Regierung bekommt 2017 die Rechnung für Ihre Fehler, die diese innerhalb von 4. Jahren gemacht hat! Aber die Griechen (als Volk) können sich Ihre Sozialleistungen und Militärausgaben nicht mehr leisten und Europa schuldet diesem Land Nix!!;FALSE
1035119583193131;Fahrt mal nach Dresden u. gilt euch dort Inspiration, Mut  u Kraft ,das wäre ein guter Anfang . Live in Dresden dabei zu sein ist 10 000mal besser als der Livestream !!!;TRUE
1111630728875349;Wo ist Tatjana? ????;FALSE
1095986027106486;Warum unternimmt die Polizei hier nichts?;FALSE
882680211770403;Kerzen an und Taschentücher raus.;FALSE
985366404835116;Ihr müsst euch erweitern;TRUE
1152537381451350;Die AWO ist genau so ein krimineller Verein wie ASB und Co. Bevor die den Schnabel aufreißen,sollten die erstmal die Ausbeutung ihrer Mitarbeiter beenden und ordentliche Löhne zahlen. Also AWO, bevor ihr anfangt politisch zu werden, geht in Euch und schaltet euer (wenn vorhanden) Hirn ein.;TRUE
1043637799007976;http://www.breitbart.com/tech/2016/01/19/cracking-down-on-criticism-of-refugee-atrocities-facebook-has-become-the-worlds-most-dangerous-censor/;FALSE
1092497057455383;Thoralf Schmidt Das liese sich sofort ändern, wenn Sozialleistungen nur für EU-Bürger gegeben werden, Und kleinste kriminelle Handlungen sofort mit langjährigen Bewährungstrafen beantwortet würden. Das wurde für die Zielgruppen bedeuten: innerhalb des Landes kein legales Auskommen mehr zu finden, so wie harte Strafen: also lieber ein anderes Land aufsuchen.;FALSE
1010185992353157;Hank Geneman Wie Margit Koss schon sagte, die Dinger machen einem wirklich Angst. Und bei der Lage heutzutage weiss man wirklich nicht, ob da eine Waffe oder schlimmeres drunter ist. Ans Kopftuch hat man sich ja iwie schon gewöhnt, man sieht ja das Gesicht usw.;FALSE
861968450508246;Sogar bei der Neujahrsansprache wurden wir erwähnt. xD;FALSE
982708128434277;Und mir machen solche Geschöpfe wie sie sorgen Frau Teuchert!  Wissen sie überhaupt, was ihre Forderungen als Konsequenz hätten? Da ihre Gedankenzüge einen ostdeutsche Herkunft vermuten lassen, sollten sie es wissen, wie ein Leben hinter Mauern so ist. Falls ich mit meiner Theorie falsch liege, haben sie wohl in Sozialkunde nicht gut aufgepasst. Ganz nebenbei, die deutsche Rechtschreibung sieht eine Großschreibung bei dem Wort Himmel, Angst und Bange vor.;FALSE
1013013512070405;Herr Schuster schon gemerkt wer eure wahren Feinde sind.;FALSE
1035112806527142;ja Jesse;FALSE
1035180083187081;????????;FALSE
1043586682346421;"#PEGIDA #InformiertEuch #InformiertAndere #AufDieStraße #GegenöffentlichkeitSchaffen 

Ja, momentan ist es das wichtigste, eine Gegenöffentlichkeit schaffen! 

""Methoden von 1933""  und ""Sind wir hier in Nordkorea, oder was?"": Tatjana Festerlings Konter auf die Volksverhetzungsanzeige wegen ihres Mistgabel-Satzes von letzter Woche.";TRUE
1011223618916061;Wünsche allen viel Erfolg, Gruesse aus Aschaffenburg;FALSE
855190114519413;Und das dumme Volk läßt sich verblenden leider wachen noch viel zu wenig auf;TRUE
1063478387023917;Solange es untereinander geschieht habe ich kein problem damit.;FALSE
977051765666580;Wann gab es das jemals in der Geschichte der Menschheit, daß eine Regierung oder Herrscher ihr eigenes Volk fremden Invasoren ausgeliefert hat? Ägypter,Griechen, Römer, .... kennt ihr ein Beispiel? Die Regierung Merkel/Gauck prangert uns in aller Welt wegen unserer Geschichte an, lässt uns zahlen und ausbluten. Als nächtes kommt der Entzug der Meinungsfreiheit für Dissidenten. Neandertaler und Kannibalen hätten sich geschämt für Gauck und Merkel.;FALSE
1088435031194919;Deutschland AFD AFD AFD AFD AFD;FALSE
1064373523601070;Bin auch sachse ..ok niedersachse zählt das auch ?? aber meine Frau kommt aus Sachsen allso doch Bonus ?? weiter so .;FALSE
1111453638893058;"Und genau diese ""Helfer""-Gestalten finden sicherlich eine bargeldlose Gesellschaft voll gut.";FALSE
855116374526787;gysi ist nun auch ein verräter;FALSE
982646611773762;"Und genau so werden die armen Verfolgten dann bei uns ihre ""Rechte"" einfordern. Das wird lustig. Silvester an 365 Tagen im Jahr????????
Ich freue mich schon auf die Schlagzeilen ????";FALSE
1056936574344765;"mach dir keine Sorgen um die Jobs, Nachschub rollt ;)";FALSE
855507267821031;"Da wird sich die Spreu vom Weizen trennen :
Substantiierte Themen- und  Prämissen- orientierte Vorträge
oder
Hetze,die nur drauf wartet,dass irgendwo ein Kraftausdruck fällt !";FALSE
1065852743453148;Die Einwohner Sachsens sind nicht fremdenfeindlich, sie haben nur Selbsterhaltungstrieb.;FALSE
1105971512774604;Die reissen wir eh wieder ab, wenn es soweit ist. Keine Sorge;TRUE
876610722377352;"Pegida sei Dank, dass die Probleme  endlich auch in den Medien benannt werden. Dass Pegida vielfältige Schuld an allem möglichem tragen soll, passt zur verlogenen Ideologie der Gutmenschen, die durch ihre realitätsferne Blauäugigkeit erst die unhaltbaren Zustände geschaffen haben. Braunschweig und Breen sollten doch genügen, um dem letzten Naiven die Augen zu öffnen! Und was machen die ""Menschenfreunde""? Demonstrieren gegen Pegida! Die werden sich in absehbarer Zukunft noch umgucken! Lol!";FALSE
935263739845383;"""Ermittlungen ergaben, dass der Gesuchte Ende Mai mitteilte, dass er nach erfolgreicher Ausreise nach Syrien als Personenschützer für den „Amir“, den Führer, der dschihadistischen Gruppe arbeiten wolle.""
Der hätte sicher dahinter gepasst und gewollt. Sabbel Sabri wäre mit gutem Beispiel vorangegangen. Und das dann wortwörtlich. :D";FALSE
862016563836768;Achtung-heute abend interwiu frau pegida Czech tv-19stunde  Ct1 und Ct24;FALSE
1064349366936819;Soviel Zustimmung,wie Sachsen bekommt,machen sich doch die Medien mit ihrer Sachsenhetze schon lächerlich.;FALSE
888322687872822;OHJA Heinz , die Lawine rollt .....;FALSE
1105662089472213;Die sollen ihre Minarette in Arabistan bauen. Von wegen Integration. Wäre es doch nie zur Wiedervereinigung gekommen.;FALSE
960864893951934;Und wieso wurde es über Jahre so getrieben?So was spricht sich doch rasend schnell rum--stellt doch sozialamt den Internet anschluss!!!!!!!!!;TRUE
1052437511461338;"Das weeß ich oh. Wird aber nie passieren! Weil das alles gewollt ist! Die da oben reiben sich die Hände, wenn die Roten uns die Köppe einschlaan 
und unsere Autos anzünden! Man stelle sich vor, von PEGIDA würde bei jeder Demo solch eine Gewalt ausgehen! PEGIDA wäre längst verboten und Demos wären längst unmöglich...";FALSE
888204317884659;Wenn es nunmal die einzige Möglichkeit ist, erhört zu werden, dann soll es so sein. Das Volk hat lang genug geschwiegen....oder?;FALSE
982702045101552;diese Arme der IS ist schon da.;FALSE
945916155446808;10.000 Flüchtlinge kommen. Ich aber garantiert nicht mehr?;FALSE
1134484093256679;Ich hab die schon oft genug persönlich kennengelernt. Die meisten leider in Polizeigewahrsam nach einer Straftat. Da stand meist die halbe Familie/Flüchtlingsunterkunft mit daneben weil die ja ihren zu unrecht verhafteten Freund/Verwandten befreien wollten.;FALSE
1056956094342813;...und nun machen die Länder, aus denen DIE kommen dicht...von wegen - Grenzen nicht schliessen...KEINER will DIE mehr haben - Danke Frau Merkel...!!! ...weg mit dieser VolksVerräterVerrücktenRegierung...!!!;FALSE
1012236388814784;wirklich;FALSE
989416164430140;https://m.facebook.com/profile.php?id=1571374403078705;FALSE
935271679844589;Nichts hat mit den Islam zu tun , was ist dann eigentlich Islam?;FALSE
854996217872136;tolles Video!;FALSE
1111606355544453;da weiss ja der staat gleich was seine tollen helfer damit machen;FALSE
887999827905108;sag ich ja , die Afd  wählt sich selber weg  , Lucke ist nur ein Geldgieriges Arschloch;FALSE
855004591204632;Danke Pegida ?? wir sind da;FALSE
1065829736788782;Klar?????? wir führen wieder Staatsbürgerkunde ein!! ???? so bekommen wieder alle eine lange Nase ??;FALSE
946359458735811;"nur gut das ich schon seit 5 Jahren aus Bayern weg bin.... dann muss ich das nicht mehr sehen und werde Bayern in Erinnerung behalten wie meine Oma die gestorben ist... ;-( traurig...";FALSE
1012419675463122;Gunder Stürmer: nur wenn sie eine burka tragen!;FALSE
945887005449723;Da hast du recht Tante Marina. Wir sind kein Deutschland mehr hier leben mehr aus Länder als Deutsche mittlerweile. Dann wundern die sich um Krieg und Harz4 Leute und so weiter. Die meisten kommen wegen Geld und wegen dem Krieg. Die Merkel ist eh das letzte.;FALSE
1096049613766794;Das habe ich bereits gemacht und gute Erfahrungen damit gemacht es sind auch sehr nette hilfsbereite Menschen dabei (einfach ein normales Volk wie wir auch!)! naja das kommt mir einfach vor und hört sich so gut an das sie ihr eigenes Land aufbauen sollen. Aber wen sollen sie Unterstützen das es zu einer guten Lösung kommt? es gibt dort so viele Kriegsparteien das da normale Leute einfach irgendwo dazwischen stehen würden und keine Chance hätten. Also lasst uns Lieber eine vernünftige Lösung suchen mit der alle Leben/ überleben können.  P.s. in jedem Krieg gibt es Kriegsflüchtlinge das ist normal es ist nur die Frage wie man damit umgeht. Achso die Forderungen der Flüchtlinge sind in erster Linie leben/ überleben und das kann man doch gewährleisten!!;TRUE
1010192449019178;Sanktionen treffen vor allem Unschuldige.;FALSE
1069228466448909;Vielleicht haben in BW , viele solche abartigen Neigungen! Kommt da nicht auch der Genderwahn her und das kneten im Kindergarten von Geschlechtsorganen ? Als ich das in der Zeitung gelesen habe ,habe ich gedacht ich spinne! Wer kommt nur auf solche Ideen?;FALSE
