id;description;DBO
882696151768809;Ob die Gutmenschen da wieder ne Demo gegen rechts machen werden???;nothing
946320238739733;Ich find`s geil. Irgendwie, kann mir nicht helfen. Wenn es nicht so traurig wäre. Willkommen zurück in tiefster DDR-Zeit.;nothing
1012444858793937;Erhäng dich Schleicher oder wie auch immer du Pussy heisst tu Deutschland einen gefallen ....Adios;nothing
1111488635556225;Habe für meinen Mann auch schon Unterhalt zahlen müssen nur weil ich gut verdient habe und das Amt nicht voll Harz lV gezahlt hat. Und wir sind verheiratet!;criticism
1134208033284285;Das müssen sie Frau Merkel jedem selbst überlassen, ob man will oder nicht;nothing
1056918204346602;Ja, astronomische Kosten für uns deutsche Steuerzahler !  :(;criticism
1095915030446919;Was für ein abartiges einsetzen der Kinder als Druckmittel.Nie im Leben kommt ein anständiger Mensch auf die Idee sein Kind dermaßen zu instrumentalisieren.;nothing
1121880017850420;Ok du hast Recht;nothing
982746101763813;Ja, ich gehöre zum Pack und dazu stehe ich auch.;nothing
876541172384307;"jep...haben sie Recht...wir wollen och keene Schmarotzer und kriminelle ;)";nothing
989291844442572;Apropos Reisen: https://www.youtube.com/watch?t=1&v=TILmsHQ6DYw;nothing
960877680617322;Ein Nazi bin ich auch nicht Aber ein Nationalist;nothing
1111559828882439;Endlich mal der richtige Anfang;nothing
1111437892227966;Wenn ich schon Aktivisten lese kommts mir hoch. Diese Spinner !!;nothing
1012953258743097;[@IND] der Islam ist keine Rasse sondern eine Religion somit ist es auch nicht Rassistisch zu sagen das ich ihn geistig behindert finde, nein das ist eine Beleidigung für behinderte den die sind nicht so behindert wie der Islam/Koran.. Der Islam ist meiner Meinung nach gleichzusetzen mit Hundekot. Zu sagen Moslems sind scheiße geht nicht weil hier einfach jeder dieser Glaubenszugehörigkeit als scheiße bezeichnet wird, was nicht der Fall ist. Zu sagen das ich den Islam scheiße finde ist rechtens und keiner kann es mir verbieten, wenn ich sage VW ist scheiße beleidige ich ja auch nicht jeden der VW fährt als scheiße. Die Bibel finde ich genauso scheiße nur das zum Glück die meisten gerafft haben das da buchstäblich Kot drin steht und man nicht alles von damals übernehmen kann. Ich meine die Frau wächst aus einem Stück Spare Rib oder hat sich daraus entwickelt.. gute Idee aber da muss wohl einer ganz schön auf Weihrauch und Myre gewesen sein als er auf diesen sexistischen Gedanken gekommen ist.;nothing
935265139845243;Das hat er sich durch harte Arbeit in Deutschland angefressen.;nothing
862052200499871;Ausserdem seid ihr echt beleidigend.... das tut schon weh....;nothing
862020667169691;"... bei ""Volksentscheiden"" müssten die Politiker ja ihre Arbeit machen - klar, dass ihnen das zuwider ist! Da belügt und betrügt man lieber die Bürger und streicht ganz nebenbei sagenhafte Gehälter ein!";criticism
1035145579857198;"Du kannst sehr wohl EBENFALLS jeden Tag dicht machen.
""HEUREKA! GENIAL! Die Lösung:
Es muss nur JEDER HANDELN!!!
Das Volk fährt ab sofort nur noch halb so schnell - 25 statt 50; 60 statt 100 - im ganzen Land auf allen Spuren in einer frei erfundenen Geschichte. Menschen verbreiten diese Geschichte wie ein Lauffeuer im ganzen Land jeden Tag (mit linker Maustaste Text markiert, mit den Tasten Strg+C kopiert und mit Strg+V neu eingefügt in E-Mails, in Druckdokumente, in Whatsapp). 
Überall wird endlich MITGEMACHT - in West, in Ost, in Süd, in Nord.

In jeder Stadt, in jedem Dorf legen jeden Tag zu jeder Zeit immer wieder und mehr Menschen den Wahnsinn lahmer, indem sie sich mit Auto, Rad, zu Fuß nur halb so schnell bewegen... vor VerRathäusern, auf allen Straßen usw. Sie entschleunigen den Wahnsinn legitim auf jeder Spur lange und deutlich bis zum Erfolg.

Fast das ganze Volk schlief oder wurde eingeschüchtert und von seinen kaltherzigen Königen und ihren teils arroganten, teils feigen Vasallen ausgeplündert, ignoriert und verraten an fremde Völker.
Alle Aufrufe, die Grenzen zu schließen und das eigene Volk zu beschützen, verhallten.
In der Geschichte gelang es aber einigen tausend wachen Menschen im ganzen Land, ihre kalten Könige zur Umkehr zu zwingen.
Generalstreik gab es nicht. Doch diese Entschleunigung konnte sich die ReGIERung wirtschaftlich nicht lange leisten.
Auch das restliche Volk musste somit aufwachen.

Die Könige und ihre ReGIERung mussten somit dem eigenen Volk die Macht und ihr sicheres Leben zurückgeben, die Grenzen schließen und endlich wieder beginnen, die Ordnung im Land nach Recht und Gesetz herzustellen.
Polizisten und Security werden dann massiv eingestellt.

Das Volk hat auf diese Weise friedlich die Macht errungen.""

Ich überlege, was diese Geschichte bedeutet.";criticism
1111435135561575;So ist es richtig;nothing
1038779089493847;Alfons Bittorf ab 50000 toten deutschen Frauen und Mädchen ?;nothing
855147624523662;Wie schon gesagt, mehr von Deiner Sorte bei Pegida und ich würde mich wohl nicht so viel amüsieren;nothing
882753365096421;tja! Ein Kostenpunkt weniger..... kann nicht sagen das es mir leid tut ! :-);nothing
1063856836986072;"Jemand schrieb weiter unten: „Ich fasse das mal zusammen, da wo die meisten ""Nazis"" sind, sind die Menschen am intelligentesten und dort wo Antifa und Multi Kulti sind, sind die Menschen am dümmsten.“ Treffender kann man es nicht ausdrücken! Daher ist Ihre ganzer Kommentar Unsinn.";nothing
1056970457674710;Massenabschiebung lol;nothing
985369101501513;Weiter so das ist Deutschland !!!!!!;nothing
855048004533624;Mich würde mal interessieren was jetzt mit Legida und Pegida wird...gibt es da ne Aussage. .;nothing
1056518941053195;??Seniler alter Mann;nothing
985449898160100;Ist das nicht eine Beleidigung die sofort zur Anzeige gebracht werden muss ? Danke Herr Maas Lach;nothing
1120264741345281;"Maas nennt AfD ""nationalistisch und frauenfeindlich""

Als ""nationalistisch, autoritär und frauenfeindlich"" bezeichnet Bundesjustizminister Heiko Maas die rechtspopulistische AfD. Und rückt die Partei gleich in die Nähe autoritärer Staatschefs. http://www.welt.de/politik/deutschland/article155397745/Maas-nennt-AfD-nationalistisch-und-frauenfeindlich.html";nothing
1052526031452486;Auch das Plakat finde ich sehr gut und gelungen...;nothing
1035180083187081;????????;nothing
1055665507805205;Diese ganzen vermummten Tanten will ich aber auch nicht hier haben.;nothing
1111437358894686;Sehr gut das sollten alle Landkreis praktizieren????;nothing
882741478430943;Nicht eher bereinigen sich selber in dem Fall? ??;nothing
945830382122052;Du bist sehr vermessen. Gott.;nothing
855000827871675;...die vom Orga-Team bekomme vermutlich einfach zu viele Anfragen. Zum Teil gehen die sog. Ableger aber auch eigeninitiativ auf die Straße, ohne eigentlich einen näheren Zusammenhang zu Pegida zu haben.;nothing
989184671119956;insbesondere sollte in den ausländischen Medien vor deutschen, verblödeten Journalisten der gleichgeschalteten Systemmedien gewarnt werden! Wer auf die hört, durch die Realität zu anderen Ansichten kommt (sofern er Hirn hat) könnte Gehirnschäden erleiden....;nothing
862030747168683;War es nicht reiner Zufall dass sie hier u nicht in aquatorialguineaäquatorialguinea geboren sind?;nothing
945846642120426;"Murat Ranet
4 Worte, 3 Fehler
Lern erstmal die Sprache du Kloppi";nothing
1035365173168572;https://www.youtube.com/watch?v=I9gcxYT-P2o&feature=youtu.be;nothing
1063482983690124;Sascha We ein Abitur würde dir auch gut stehen. Dann klappt es vielleicht auch mit einer sachlichen Diskussion. Nur immer meckern, motzen und andere für sein scheinbar nicht zufriedenstellendes Leben verantwortlich machen, ist es halt auch nicht. Denn wie heißt es so schön? Jeder ist seines eigenen Glückes Schmied. Also aufhören zu labern und machen. Am besten in die Politik gehen. Dann kannst du alles besser machen und musst dich nicht mehr über die anderen beschweren...;nothing
935252876513136;Und all das hat wieder einmal nichts mit dem Islam zu tun.^^;nothing
1065887196783036;ich habe mich immer gezofft mit mein Staatsbürgerkunde Lehrer;nothing
1096022810436141;Do not open the border??;criticism
945878098783947;Das ist sicher ein häßlichet Vogel ??, darum ohne Foto!;nothing
1010174175687672;"Tolle und mutige Rede von Frau Festerling gestern.
Laut Welt-Online waren lt. der Studentengruppe ""Verzählt"" 12000 Demonstranten da.
Man befragte auch die Polizei,die von über 20000 Demonstranten sprach.
Der Polizei kann man wohl mehr glauben  (googeln)";nothing
1038623156176107;Zahl der Anzeigen auf über 500 und Merkel sitzt es schon wieder aus. Kein Wort für die Deutschen.;criticism
1011292258909197;"Helmut Bue!
https://goo.gl/photos/AveZoJB26YZDSa8R9";nothing
1134201753284913;"Habe die Leute kennengelernt, Nord Afrikaner sind Müll Albaner sind Müll. 
Die fleißigen sind Süd- Afrikaner";nothing
1012241058814317;"Hmmm Negerküsse ; lecker ! Wir hatten heut Zigeunerschnitzel  ??";nothing
961016253936798;Weitere Anit-Deutsche Propagdashow in den Systemmedien der BRD-Meinungsdiktatur;criticism
855504431154648;77;nothing
887991374572620;Frankreich zeigt wies geht ??;nothing
1035179653187124;https://www.youtube.com/watch?v=xxurHHs57RI&feature=youtu.be;nothing
1035565826481840;Grüße an Dresden und weiter so schade das es so etwas nur bei euch im Osten gibt????????;nothing
1013191592052597;Ich habe den Text des Herrn Klaus Werner Stolle ebenso kopiert.;nothing
1056952767676479;Was für Massen ??;criticism
862386143799810;die Nopegidas haben in der öffentlich promoteten Petition bis heute noch keine 50% erreicht ...;nothing
1095921853779570;Wenn die angegriffen werden,  warum halten die dann noch an?;nothing
1012276122144144;????;nothing
1043616159010140;sie heulen rumm,nur weil man mal die wut rausläßt und sagt was alle denken,man was ist das für ein arme regierung und presse;criticism
861984253839999;Seid ihr eig komplett hohl ....da wundert ihr euch wenn euch keiner ernst nimmt wenn ihr nichtmal.ne stinknormale.frage beantworten könnt;nothing
985442214827535;Bild ist meine Religion;nothing
861944527177305;Geht los bis Montag.;nothing
861958117175946;Na hoffentlich ...;nothing
1011304792241277;Frau Messerschmidt, zu behaupten das mir der schreckliche Abschlag von Paris egal ist, ist eine Frechheit! Warum können Menschen wie Sie nicht sachlich Argumentieren?;nothing
1066428593395563;eine komplette Erneuerung der Schulbildung wäre mal von Nöten und der heutigen Zeit angepasst, jedoch mehr politische Bildung??? Dadurch erzieht man sich aber keine dummen Menschen, welche dann Ihre Parteien wählen. Aber es werden vielleicht neue bessere Politiker entstehen, wo man eventuell mal wieder die Versprechen und Wahlthemen glauben kann. Bislang haben alle Politiker eins gemeinsam. Sie sind verlogen und wirtschaften in die Tasche was geht. Wann hat mal einer freiwillig gesagt, statt die Diäten zu erhöhen, senken wir Steuern? Warum verdienen Politiker soviel Geld für soviel gequirlte Scheiße, eine Friseurin steht 8h im Salon und muss trotz Mindestlohn mit Hartz 4 aufstocken. Altenpfleger bzw. überhaupt Pflegeberufe sind mit Herzblut rund um die Uhr für ihre Bewohner da, und sie verdienen einen Witz. Also warum verdient der Politiker mehr???? Warum wird darüber nicht mal debattiert, da macht ihr wenigstens mal was sinnvolles.;criticism
1007209809317442;Und der Einmarsch in Afghanistan war nicht im Eigeninteresse oder was? So ein Vollpfosten.;nothing
960895220615568;http://www.presseportal.de/blaulicht/pm/44143/3089491 Einzelfall;nothing
855614391143652;was für ein lahmer trailer, das geht doch bestimmt besser, ogerteam!  Schaut euch das hier an, da kann man auch ordentlich mitschunkeln! https://www.youtube.com/watch?v=m3U38xBdw8k;nothing
1134249383280150;"Gute idee, Merkel! Lern ruhig mal einen kennen! Fahr einfach nachts ein paar mal OHNE Security durch Berlin Neukölln. ...geh doch einfach mal nachts alleine über den Platz am Kottbusser Tor! Da lernst du gleich Dutzende deiner Kulturbereicherer kennen! !! Oder...oder noch besser : Lade einfach mal ein paar zu dir nach Hause ein! Schenke denen eine wohnung ! Verzichte auf ein Großteil deines Geldes und saniere damit die Wohnung....
Schau dir an, was sie mit gesendeten Lebensmitteln machen und frage sie, was sie von schwulen , lesben und Christen halten. ...
Merkel. ...du bist das LETZTE! Du hast keine Ahnung, bist von deiner utopischen Idee total verblendet ...
Und völlig Realitätsfremd! Es ist ja SO leicht da oben auf dem Tron zu sitzen, wo man genug Kohle hat und in Sicherheit ist....da lebt sich's ganz gut, was? Bleib von mir aus gerne da....aber halt die Klappe und hör auf so zu tun als hättest du IRGEND EINE AHNUNG von dem was in Deutschland so passiert!!!! Ich spucke auf dich,  Angie!";criticism
985488114822945;Irre;nothing
989363874435369;Niveaulos, Ihre Antwort.;nothing
855059701199121;Rosalie Brehme;nothing
1035570909814665;Alles Gute Hans -Grüße aus Dresden.;nothing
982713488433741;"Ich verstehe nicht, warum bei diesem aggresiven Mob immer noch von Asylsuchenden gesprochen wird.
Beim Fußball werden Kravallmacher auch nicht als Fans bezeichnet.";nothing
1007148312656925;"Nachschub ist unterwegs sogar mit US-Absichrung:"" https://www.facebook.com/video.php?v=1057665160951338";nothing
982724935099263;Schätzelein, das mit der Rechtschreibung üben wir aber noch 'mal ne ??;nothing
1078313008873788;(y) Schluss mit der zwangsbezahlten Volksverdummung!;criticism
1012453815459708;sicher nicht, die sind voll rassistisch.... wer als ethnischer Malay geboren wird muss Moslem werden und die ethnischen Chinesen und Inder, die hier seit Generationen leben, werden weiterhin als nicht-Malayen betrachter, obwohl sie den gleichen Pass haben.... also.... wo ist er der sog. Deutsche Rassismus? Lächerlich.....;nothing
1105864162785339;Hans Wellington Was ist der Unterschied zwischen Hetze und Meinungsfreiheit?!;nothing
993536130684810;John Teer . Pegida hat aber empfohlen dort hinzugehen. Ließ oben!  Noch etwas: Gemeinsam gegen TTIP! Der Feind meines Feindes ist mein Freund! Jedenfalls temporär!;nothing
882681125103645;ich würde mir mal schnell eine neue wohnung/haus suchen. oder ein schweres MG.;nothing
1035138239857932;Ich hoffe es , das es endlich los geht wirklich!!!!;nothing
1007226285982461;Meinst du diesen Dreck bei dir im Profil ?;nothing
1096069167098172;Und ihr seid die Nazis von heute!;nothing
982668785104878;Wir brauchen die Arme! Sofort 1 Mio. Einberufungsbescheide raus und die Grenzen sichern!;nothing
876852539019837;Vorwärts immer, rückwärts nimmer...;nothing
991356267569463;Da hast du absolut recht andi.;nothing
876565145715243;Ich hau mich weg sowas beklopptes  habe ich ja noch nie gehört ??????????;nothing
1096034290434993;deutschland braucht keine flüchtlinge mehr.erst mal ordnung schaffen und wenigstens 80%abschieben und alle diebe schon beim ersten mal weg damit.sonst lachen die ja noch über uns.;criticism
945907595447664;Schwarz;nothing
876244472413977;Na toll, Motorrad springt nicht an. Vielen Dank PEGIDA.?? ??;nothing
960863123952111;"Toll, kein Geld für unsere Kinder, aber Millionen für Scheinasylanten vom Balkan.             Bochum schließt 34 Turnhallen
                          Mi. 5.08.2015, 17:27

Bochum (Nordrhein-Westfalen) – Eine Woche vor Beginn des neuen Schuljahres hat die Stadt 34 Turnhallen wegen der Gefahr herabfallender Deckenteile geschlossen.
An den betroffenen Schulen droht ein wochenlanger Ausfall des Sportunterrichts. Im Juli waren in einer Halle Deckenteile herabgefallen. 34 weitere Hallen wurden mit ähnlicher Konstruktion ermittelt. Bei der Überprüfung von sechs dieser Hallen hätten sich fünf als statisch nicht ausreichend stabil erwiesen, sagte ein Stadtsprecher. Die gesperrten Hallen sollen bis September nach und nach überprüft werden. Wie lange die Sanierung von Hallendecken dauert, die nicht sicher genug sind, steht nicht fest. Sporthallen, in denen Asylbewerber untergebracht sind, sind nicht betroffen. Insgesamt gibt es in Bochum mehr als 80 Sporthallen.";criticism
1035130013192088;Danke Dresden. Wie immer patriotische Grüße aus dem Allgäu.;nothing
982689211769502;"Juergen Weidner och sweetie, das haben mir schon viele gesagt - aber ich bin relativ groß und stark und noch niemand hat sich letztendlich getraut - ich wohne in Berlin, Soldiner Kiez, Wedding und bin leicht zu erkennen ;-) try it, du Wurst";nothing
1095903787114710;Tatscht mein Auto an und ihr sterbt..;nothing
982671135104643;Die finden immer eine Ausrede.;nothing
1152513354787086;"Ein Hoch auf die ""Demokratie""...";criticism
1018210624884027;"Die nächste Brutstätte faschistisch islamistischer Kämpfer...

Wer Krefeld kennt weiß, das diese Stadt seit Jahren verloren ist.
Einst eine Perle am Niederrhein ist es jetzt nur noch ein Haufen Elend, geprägt vom Sumpf rivalisierender arabischer und türkischer Clans. Hab einen Bekannten der dort wohnt. Es ist zum Fürchten was da abgeht...";nothing
1112417015463387;Ach Lisa.Wer hier einen Drogentest machen sollte ,steht ja wohl völlig ausser Frage;nothing
855065384531886;Benno...platz....hol das Stöckchen!;nothing
1007332832638473;Endlich hat es einer mehr begriffen,endschuldigung.;nothing
1069068676464888;Hallo Liebe Gutmenschen , hier was für Euch . Das Feuer brach nur wenige Stunden nach dem großen Willkommens.-Dankesfest aus. Da wurde scheinbar was falsch vermittelt !  http://www.lampertheimer-zeitung.de/lokales/lampertheim/zwei-eritreer-in-u-haft_16695378.htm;nothing
1011242982247458;Wünschen Euch alles gute und eine riesen Beteiligung.;nothing
855030947868663;Du  darfst Hass nicht mit Missachtung verwechseln! Es ist nur traurig, dass es bei euch nicht möglich ist objektiv zu denken. Ich verabscheue genauso irgendwelche Feigen Attentate. Habt ihr mal darüber nachgedacht, wieviele Übergriffe es von vermeidlichen Christen gab und gibt? Aber das ist euch ja völlig egal. habt ihr mal darüber nachgedacht, dass ihr gegen eine Randgruppe der Moslems von unter 0,02% demonstriert und damit Millionen von Menschen verunglimpft?;nothing
876255175746240;ja ist klar, nur von denen ist natürlich keiner Schuld, Blödköpfe;nothing
862798210425270;Laut   NTV Ticker 40000 und Polizei über 25000  !!!! Wer hat Recht ?;nothing
862442570460834;Michael - betreffs kostenintensiven Polzeieinsätzen, bedank dich bei diesen friedlichen Mitbürgen: https://www.youtube.com/watch?v=KTIUXX8QFAI;nothing
862017213836703;ihr langweilt uns...;nothing
961338477237909;Stimmt genau! Es gibt zu viele, einen Nationalist mit einem Nationalsozialist verwechseln!;nothing
982745148430575;André Berg vielleicht meint der UNO-Clown, daß Ungarn die Grenzverletzer zu lasch behandelt?;nothing
855624247809333;Vielen Dank für den Kommentar, Herr Smith. Der ist in mehrfacher Hinsicht so unglaublich dämlich, dass er meine Meinung - die ich ja eigentlich gar nicht habe - über Euch Dumpfbacken eindrucksvoll bestätigt. :-);nothing
982676461770777;"Sehr geehrter Ramon De la Perez, ich befürchte, dass Sie hier die Lage verkennen. Es handelt sich bei den so genannten Schutzsuchenden keineswegs um ein paar Jugendliche sondern um gewaltbereite junge Männer die sich scheinbar nicht scheuen sich das zu nehmen was sie wollen und Gesetze zu brechen. Anbei ein Link, der sicherlich für einen Träumer, wie sie es scheinbar sind, interessant ist: 
http://www.civitas-institut.de/index.php?option=com_content&view=article&id=2445%3Aerlebnisbericht-von-der-grenze-immigranten-qhorden-von-wildenq&catid=1%3Aneuestes&Itemid=33
Míralo! Se comportaron como locos Y eso nos da miedo. No te lo crees que somos todos nazis. ¡Despierta te chico!!!";nothing
1052580658113690;Wer was wählt ist mir Wurscht! Es muss jeder damit leben was er gewählt hat!;nothing
961230973915326;"In den Systemmedien sitzen heute (wie ""gestern"" C.E.v. Schnitzler) gut bezahlte Leute die vom Regime vorgegebene Texte glaubhaft vortragen. Claus Kleber (heute journal) bekommt für seine wahrheitswidrigen und hetzerischen Kommentare knapp 1/2 MILLIONEN EURO pro Jahr als ""freier Mitarbeiter"" (am System) des ZDF. Verona Pooth macht ja auch nicht Werbung für ""kik"" weil sie die Klamotten so geil findet . . .sondern die Kohle die sie einstreicht ! Dies Leute tun für Geld ALLES, sogar Volk & Vaterland verraten wie unsere Politiker es tuen  :-( https://de.wikipedia.org/wiki/Claus_Kleber";criticism
876440372394387;Abwarten!!;nothing
855000834538341;Warum Reisen Sie aus Deutschland aus? :D Auf nimmer wiedersehen bye! :p;nothing
855002434538181;Man darf gespannt sein,  jetzt muss bissel mehr kommen! !;nothing
855487707822987;??????????????????;nothing
1063630667008689;Oh, wenn das Heiko wüßte, Oh oh.......hätten die bösen menschen außerhalb des Regierungsviertels aber nichts zu lachen.....;nothing
1012290308809392;Danke an euch,es war sehr erheiternd.;nothing
1052450668126689;Ingrid Rabe ,das glaube ich auch.;nothing
1111994625505626;Harald Bode Se;nothing
861956060509485;Ich sag euch eins ich bin auch dabei 100% denn ich habe auch die Schnauze voll!!!;nothing
882711078433983;"Warum sind das eigentlich fast immer ""junge Männer"" die hier her kommen??? Wo sind Frauen und Kinder?!";nothing
855018817869876;Pro PEGIDA Pro Deutschland;nothing
1095973633774392;Standgas und los geht's :D :D :D;nothing
1055084057863350;Bitte nicht;nothing
1092113500827072;Diese islamische Seuche gehört vernichtet und vergessen!;nothing
862030447168713;Wer sagt dass es ihr Land ist?;nothing
982667238438366;Der eine Gumulk wollte doch aber vorgestern noch, jeden einzelnen Deutschen küssen   ......;nothing
1063740156997740;Sybille Gerber Danke.;nothing
982640271774396;*dass;nothing
855033831201708;Gänsehaut pur, sehr schönes Video.....;nothing
960925570612533;"Unbedingt teilen! !! 
http://www.info-direkt.at/";nothing
855030737868684;SOWELCHE BASTARDE WIE IHR BEKOMMEN FAKE ACCOUNTS WEIL IHR NICHT ANDERS KÖNNT HAHA DU HOMO KIND ????????;nothing
1010187715686318;Sind wir hier im falschen Film? http://iss2015.eu/ http://iss2015.eu/gala/;nothing
855129244525500;Ist mir neu, dass in Serbien wieder Krieg ist oder hab ich etwas verpasst? https://mopo24.de/nachrichten/asylnotstand-chemnitz-fluechtlinge-turnhalle-3977;nothing
855014941203597;ich glaub so langsam wirds echt lächerlich >>>> http://www.dresden-fernsehen.de/Aktuelles/Artikel/1376023/Groenemeyer-rockt-fuer-weltoffenes-Dresden/;nothing
1064365180268571;"Ganz egal, wer Dreck über uns Sachsen kippt! Wir sind STOLZ, Sachsen zu sein!!! NICHTS und NIEMAND kann uns das nehmen! Wir wurden stets als ""Tal der Ahnungslosen"" gesehen! Nee, Nee,....Trugschluss!!! Ein kleiner Spruch noch: "" Mir sei deitsch und frei, weil mor Sachsen sei"". Und für den Erhalt dieser Freiheit kämpfen wir!!! Jeder so, wie er kann!!!";nothing
1010248259013597;Dumm nur das Deutschland auch dazu gehört....;criticism
882703345101423;https://www.facebook.com/photo.php?fbid=793025227457328&set=a.652211934871992.1073741829.100002495754471&type=1&theater;nothing
982808431757580;Man stelle sich vor. .. Irgendwas bei uns in Deutschland läuft dann nicht so. . Wie diese Leute Es gerne hätten. . Die Angst wird langsam real.;nothing
1111606208877801;Heisen die nicht Gaga ?;nothing
1105425226162566;"meint: ""Der Islam gehört nicht zu Deutschland""";nothing
1096022753769480;Looks like you need good 4x4;nothing
876262615745496;Der Islam ist nicht friedlich, schaut eu doch den Koran an..;nothing
876299969075094;Fachkräfte ja, Schmarotzer nein, ist doch ganz einfach. Kultur haben wir selbst, Religionsfaschisten brauchen wir nicht. Kamel und Eseltreiber brauchen wir auch nicht. Die Fachkräfte gehen dahin, wo man vernünftiges Geld für vernünftige Arbeit bekommt.;nothing
882764991761925;..wahrscheinlich wiedermal um den Abwasch gestritten wie in Dresden...;nothing
1134479919923763;Am 31.12.2015 haben viele Frauen sie persönlich kennen gelernt.Und das ganze geht ja fleißig weiter .Ohne Abschieben von so Verbrechern.;criticism
1134230079948747;Ganz sicher nicht!!!;nothing
1096112400427182;Wie Schnee mit einem Räumfahrzeug wie Schnee zur Seite schieben oder mit dem Wasserwerfer wegspülen.;nothing
1038770262828063;Auf die Antwort bin aber sowas von gespannt !!!! gute Frage !;nothing
983478281690595;Die leiten den Korridor über Kroatien durch ein 500 Quadratkilometer grosses Minen- und Blindgängerverseuchtes Gebiet das noch vom Balkankonflikt stammt.....;nothing
977699168935173;https://www.youtube.com/watch?v=Q3cBUgdhE60;nothing
1036398726398550;Super , ja !,,  Dresden ,,  und wo ???? Noch ?? Wo?? Sind die restlichen deutschen Städte,,, ???!!;nothing
876457712392653;Im Ausland herrscht also der Eindruck, dass Deutschland keine Sozialeinwanderer wolle? Wenn man davon ausgeht, was die Mehrheit der Bevölkerung will, dann ist dieser Eindruck durchaus zutreffend.;nothing
991237914247965;Viel Erfolg  grüße  aus  Neustadt  Holstein;nothing
1012279755477114;Und dem alkfreien glühwein;nothing
1012273822144374;Peinlich peinlich;nothing
1057157860989303;Boah - 1 2 7   (M A S S E N A B S C H I E B U N G)  -  ist doch die größte Verarschung schlecht hin !;criticism
855002657871492;Deswegen sollen sich die anderen nicht ...gida nennen dürfen sonst bauen die mist so wie evtl Legida und dann fällt es auf Pegida zurück;nothing
982747645096992;"Flüchtlinge, Flüchtlinge, Flüchtlinge: Wenn ich das mit 1945 vergleiche, wird mir schlecht. Die meisten Deutschen sind in Deutschland geblieben, obwohl der Krieg tobte und alles zerbombt war. Es bestand Hungersnot, die Russen vergewaltigten die Frauen. Aber keiner konnte abertausende Kilometer durch sichere Drittstaaten spazieren, um ins gelobte Hartz4-Land zu kommen. Nahrungsangebote hätte wohl damals keiner zurückgewiesen. Für jedes Stückchen Brot waren sie dankbar. Und sie blieben im Elend, halfen beim Wiederaufbau. Die Bilder von Trümmerfrauen kennt jeder. Und heute kommen junge Männer mit aggressiven Glauben und Merkel-Merkel-Transparenten. Es ist die Mutti mit den Geldgeschenken und mit der Hoffnung auf leichten Wohlstand. Für diese Absicherung ist man auch bereit, Schleuser zu bezahlen oder sich falsche Pässe zu besorgen, um die wahre Identität zu verbergen. Überall hat es sich in der arabischen Welt heraumgesprochen. Jeder darf kommen, die Selfies und Smartphones verkünden es. Aber natürlich gibt es nun auch Opfer. Es werden Deutsche sein. Ob Rentner, ob Arbeitslose, ob Minijobber, ob Zeitarbeiter oder Mindestlöhner. Der Verteilungskampf beginnt. Um Sozialleistungen, um Bildungschancen, um bezahlbaren Wohnraum. Ich will mir gar nicht vorstellen, wenn die Hand, die derzeit füttert, mal nicht mehr füttern kann oder will. Wenn Sozialleistungen gestrichen werden, wenn Rückführungen anstehen, weil die Heimat befriedet ist - was dann passiert. Dann sehen wir das echte Aggressionspotenzial. Jeder kennt die Bilder mit den Massen wütender Lynchmobs, die Fahnen verbrennen, weil einer in Europa eine Karrikatur malt. Deutschland ist naiv, es steht völlig allein, trägt freiwillig alle Kosten und Risiken, handelt genauso überstürzt, wie bei der Energiewende. Bluten muss wie immer der kleine Mann auf der Straße, die Melkkuh, der keiner Hilft, wenn sie überfallen, verprügelt oder bestohlen wird. Wie Integration aussieht, kann man in Justizvollzugsanstalten sehen. Oder in Duisburg. Einen kleinen Vorgeschmack gab es schon - Suhl. Wieviele Europäer wären wohl zum Lynchen übergegangen, weil jemand ein paar Seiten aus der Bibel reisst? Richtig, keiner. Junge Männer bedeuten Gewalt, bedeuten aber auch sexuelle Bedürfnisse - alles in anbetracht, dass Frauen keinerlei Respekt bei ihnen genießen. Konflikte von dort, kommen hier her. Es sind ihre Brüder und Schwestern, die sich dort die Köpfe einschlagen, die grausam sind - es sind ihre Landsleute. Mit der selben Erziehung, mit der selben Wertevorstellung, mit dem selben Glauben, womöglich mit dem selben Charakter. Es sind keine höflichen und fleißigen Thailänder. Nein, es sind laute und fordernde Menschen, die jederzeit zum heiligen Krieg bereit sind. Ihre Integration wird scheitern. Ihre Bildung ist gering. Sprachbarrieren führen zu Perspektivlosigkeit, zu relativer Armut. Ihre Hemmschwelle ist gering. Es wird Stadtviertel geben, die Deutsche und ""Gottlose"" nicht mehr betreten können.Und irgendwann wird sich das alles entladen, natürlich nicht im Kanzleramt. Gute Nacht Deutschland!";criticism
1056992591005830;"ein paar Hundert werden übers Jahr zurückgeschickt. Meint die ""Hannoversche A"" diesen Vorgang jetzt POSITIV?";nothing
854996584538766;Sehr gut...nicht aufgeben;nothing
862009163837508;"Hat er und als einer fragte wer er den sei was ja nicht schlimm ist, hat der Can mit ""dein Vater"" kommentiert ;) was ich unhöflich finde ...";nothing
